 "GUID","COLLECTION","CAT_NUM","DEACCESSIONED","TOPTYPESTATUS","SCI_NAME_WITH_AUTH_PLAIN","SPEC_LOCALITY","COLLECTORS","BEGAN_DATE","ENDED_DATE","COUNTRY","STATE_PROV","WATERBODY","VERBATIM_DATE","OTHERCATALOGNUMBERS"
"MCZ:Ich:154741","Ichthyology","154741","","","Lota lota (Linnaeus, 1758)","[no specific locality data]","[no agent data]","1700-01-01","1875-12-31","United States","","","[no verbatim date data]","field number=Z94706; group number=319"
"MCZ:Ich:154742","Ichthyology","154742","","","Chilomycterus sp.","[no specific locality data]","[no agent data]","1700-01-01","1875-12-31","","","Atlantic Ocean","[no verbatim date data]","field number=Z154742; group number=789"
"MCZ:Ich:154752","Ichthyology","154752","","","Diodontidae sp.","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=789"
"MCZ:Ich:158997","Ichthyology","158997","","","Alepocephalus australis Barnard, 1923","[no specific locality data]","RV Delaware II 00-11, [no agent data]","1700-01-01","2001-03-01","United States","","Slope Water","[no verbatim date data]","field number=DL00-11:?; group number=158"
"MCZ:Ich:159206","Ichthyology","159206","","","Cetorhinus maximus (Gunnerus, 1765) ?","[coordinate data only]","FV Mary K","2001-05-17","2001-05-17","United States","","Atlantic, Northwest","17/5/2001-17/5/2001","field number=MK01-06:185; group number=21"
"MCZ:Ich:159221","Ichthyology","159221","","","Lepophidium jeannae Fowler, 1941","Station 34","RV Albatross IV","1996-09-13","1996-09-13","United States","","Mid Atlantic Bight, Slope Water","13/9/1996-13/9/1996","field number=AL96-11:034; group number=323; previous number=PGB-2"
"MCZ:Ich:154867","Ichthyology","154867","","","Salmo salar Linnaeus, 1758","[no specific locality data]","Sherman F. Denton","1700-01-01","1998-03-01","","","","[no verbatim date data]","field number=SFD:NODATA; group number=129"
"MCZ:Ich:154892","Ichthyology","154892","","","Zoarces americanus (Bloch and Schneider, 1801)","off Plymouth","Sherman F. Denton","1909-12-07","1909-12-07","United Kingdom","England","Atlantic, Northeast","7/12/1909-7/12/1909","field number=SFD:MASS_BAY; group number=330; previous number=29288"
"MCZ:Ich:154896","Ichthyology","154896","","","Siphonostoma typhle (Linnaeus, 1758)","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=410"
"MCZ:Ich:159288","Ichthyology","159288","","","Gonostoma elongatum Günther, 1878","[no specific locality data]","[no agent data]","1700-01-01","2001-03-01","United States","","Atlantic, Northwest","[no verbatim date data]","field number=NODATA-ATLANTIC; group number=147; previous number=PGB-10"
"MCZ:Ich:159411","Ichthyology","159411","","","Alectis ciliaris (Bloch, 1787)","Northern Gulf of Mexico, Dauphin Island","Peter G. Burns","2000-06-01","2000-06-30","","","Gulf of Mexico","0/6/2000-0/6/2000","field number=AWE2000:06; group number=533; previous number=PGB-19"
"MCZ:Ich:168698","Ichthyology","168698","","","Melanogrammus aeglefinus (Linnaeus, 1758)","Western North Atlantic, no additional data","James E. Craddock","1700-01-01","2009-03-01","","","Atlantic Ocean","[no verbatim date data]","field number=JEC:WNA; group number=319"
"MCZ:Ich:170515","Ichthyology","170515","","","Squalus","[no specific locality data]","[no agent data]","1700-01-01","2013-04-29","","","","[no verbatim date data]","field number=NODATA; group number=28"
"MCZ:Ich:171310","Ichthyology","171310","","","Nealotus ?","[no specific locality data]","RV Albatross IV 95-04","1995-01-01","1995-01-01","United States","","Atlantic, Northwest","1995","field number=AL95-04:0??; group number=730; previous number=JEC Otolith 2375"
"MCZ:Ich:171340","Ichthyology","171340","","","Urophycis tenuis (Mitchill, 1814)","Albatross IV Cruise 06-08, Station 312","RV Albatross IV 06-08","2006-10-24","2006-10-24","United States","","Atlantic, Northwest","24-Oct-06","group number=319; previous number=JEC Otolith 3051"
"MCZ:Ich:171766","Ichthyology","171766","","","Arapaima gigas (Schinz 1822).","[no specific locality data]","[no agent data]","1700-01-01","2015-06-29","","","","[no verbatim date data]","field number=EXHIBIT"
"MCZ:Ich:171959","Ichthyology","171959","","","Scopelogadus beanii (Günther, 1887)","near Gulf Stream","RV Knorr 65","1977-04-28","1977-04-28","High Seas","","Atlantic, Northwest","28/4/1977-28/4/1977","field number=MOC10-037,1; group number=363"
"MCZ:Ich:171961","Ichthyology","171961","","","Chauliodus sloani Bloch & Schneider, 1801","near Gulf Stream","RV Knorr 65","1977-04-28","1977-04-28","High Seas","","Atlantic, Northwest","28/4/1977-28/4/1977","field number=MOC10-037,2; group number=153"
"MCZ:Ich:171964","Ichthyology","171964","","","Scopelogadus beanii (Günther, 1887)","near Gulf Stream","RV Knorr 65","1977-04-29","1977-04-29","United States","","Atlantic, Northwest","29/4/1977-29/4/1977","field number=MOC10-038,1; group number=363"
"MCZ:Ich:172287","Ichthyology","172287","","","Tautoga onitis (Linnaeus, 1758)","[no specific locality data]","[no agent data]","1700-01-01","2017-01-11","","","","0/0/0","group number=627"
"MCZ:Ich:176225","Ichthyology","176225","","","Serrasalmus marginatus","[no specific locality data]","Steve H. Huskey","1700-01-01","2022-11-14","","","","[no verbatim date data]",""
"MCZ:Ich:176223","Ichthyology","176223","","","Pygocentrus notatus (Lütken 1875)","[no specific locality data]","Steve H. Huskey","1700-01-01","2022-11-14","","","","[no verbatim date data]",""
"MCZ:Ich:S-633","Ichthyology","S-633","","Syntype","Rhinobatos planiceps Garman, 1880","Paita","Hassler Expedition","1872-05-05","1872-05-05","Peru","","Pacific, Southeast","5/5/1872-5/5/1872","field number=HASS:PAYTA; group number=34; previous number=MCZ 633-S"
"MCZ:Ich:S-262","Ichthyology","S-262","","","Elasmobranchii sp.","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=51; previous number=MCZ 262-S; 515"
"MCZ:Ich:S-256","Ichthyology","S-256","","","Acanthias","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=28; previous number=MCZ 256-S"
"MCZ:Ich:S-1189","Ichthyology","S-1189","","","Odontaspis","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=17; previous number=MCZ 1189-S"
"MCZ:Ich:S-1187","Ichthyology","S-1187","","","Odontaspis","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=17; previous number=MCZ 1187-S"
"MCZ:Ich:S-1182","Ichthyology","S-1182","","","Odontaspis","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=17; previous number=MCZ 1182-S"
"MCZ:Ich:S-1176","Ichthyology","S-1176","","","Odontaspis","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=17; previous number=MCZ 1176-S"
"MCZ:Ich:S-817","Ichthyology","S-817","","","Ginglymostoma","Acapulco","Hassler Expedition","1872-08-04","1872-08-07","Mexico","","Pacific, Eastern Central","4 Aug. 1872; 7 Aug. 1872","field number=HASS:ACAPUL; group number=15; previous number=MCZ 817-S"
"MCZ:Ich:S-769","Ichthyology","S-769","","","Raja laevis","Massachusetts Bay, off Nahant","Louis Agassiz","1867-01-01","1867-12-31","United States","Massachusetts","Gulf of Maine","1867-1867","field number=LA:MASSBAY; group number=38; previous number=MCZ 769-S"
"MCZ:Ich:S-760","Ichthyology","S-760","","","Eulamia leucas","Off Santa Cruz, Jamaica","Samuel Walton Garman","1878-01-01","1878-12-31","Jamaica","","Caribbean Sea","1878-1878","field number=SG:SANTACRUZ; group number=25; previous number=MCZ 760-S"
"MCZ:Ich:597","Ichthyology","597","","","Micropogonias undulatus (Linnaeus, 1766)","New Orleans","Louis Agassiz","1853-05-01","1853-05-31","United States","Louisiana","Atlantic, Western Central","0/5/1853-0/5/1853","field number=LA:NEWORLEANS; group number=567; previous number=493"
"MCZ:Ich:1997","Ichthyology","1997","","","Megalobrama hoffmanni Herre & Myers, 1931","[no specific locality data]","J. Ingersoll Bowditch","1700-01-01","1870-12-31","China","","","[no verbatim date data]","field number=BOWDITCH:CHINA; group number=230"
"MCZ:Ich:1999","Ichthyology","1999","","","Leuciscus hypopthalmus","[no specific locality data]","J. Ingersoll Bowditch","1700-01-01","1870-12-31","China","","","[no verbatim date data]","field number=BOWDITCH:CHINA; group number=230"
"MCZ:Ich:2000","Ichthyology","2000","","","Leuciscus nobilis Richardson, 1845","[no specific locality data]","J. Ingersoll Bowditch","1700-01-01","1870-12-31","China","","","[no verbatim date data]","field number=BOWDITCH:CHINA; group number=230"
"MCZ:Ich:318","Ichthyology","318","","","Orthopristis duplex Girard, 1858","Captiva Key, Charlotte Harbor","Gustavus W. Wurdeman","1700-01-01","1859-12-31","United States","Florida","Atlantic, Western Central","[no verbatim date data]","field number=WURD:CAPTIV; group number=559; previous number=8-g"
"MCZ:Ich:4639","Ichthyology","4639","","","Acanthurus chirurgus (Bloch, 1787)","Rio de Janeiro","Thayer Expedition to Brazil, Louis Agassiz, and party","1865-05-01","1865-05-31","Brazil","Rio de Janeiro","Atlantic, Southwest","0/5/1865-0/5/1865","field number=THAYER105; group number=725"
"MCZ:Ich:14651","Ichthyology","14651","","","Pseudoscarus","near Beaufort","Albert Smith Bickmore","1700-01-01","1994-03-01","United States","North Carolina","Atlantic, Northwest","[no verbatim date data]","field number=ASB:NEAR_BEAUFO; group number=629"
"MCZ:Ich:20134","Ichthyology","20134","","Voucher","Semaprochilodus insignis (Schomburgk, 1841)","Manaus and environs (confluence of Rio Amazonas with Rio Negro)","Thayer Expedition to Brazil, Louis Agassiz","1865-09-04","1865-09-07","Brazil","Amazonas","","4/9/1865-7/9/1865","field number=THAYER061; group number=213"
"MCZ:Ich:24355","Ichthyology","24355","","","Pseudoscarus troschelii","[no specific locality data]","Caleb Cooke","1862-01-01","1862-12-31","Tanzania","Zanzibar","Indian Ocean, Western","1862-1862","field number=CC:ZANZIBAR; group number=629"
"MCZ:Ich:24728","Ichthyology","24728","","Syntype","Boleichthys exilis Girard, 1859","Little Muddy River [a tributary of upper Missouri River].","George C. Suckley","1700-01-01","1987-03-01","United States","North Dakota","","[no verbatim date data]","field number=GS:LITTLE_MUDDY; group number=517; previous number=USNM 1336"
"MCZ:Ich:25190","Ichthyology","25190","","","Calliurus gulosus","Mobile","[no agent data]","1700-01-01","2016-10-21","United States","Alabama","","[no verbatim date data]","field number=MOBILE; group number=509"
"MCZ:Ich:25314","Ichthyology","25314","","","Trochocopus pulcher sp.","San Diego","Hassler Expedition","1872-08-18","1872-08-27","United States","California","Pacific, Eastern Central","1872-1872","field number=HASS:SANDIEGO; group number=627"
"MCZ:Ich:25563","Ichthyology","25563","","","Pomoxis hexacanthus (Valenciennes, 1831)","Edisto River","[no agent data]","1700-01-01","1994-03-01","United States","South Carolina","","[no verbatim date data]","field number=GEM:EDISTO_RIV; group number=509"
"MCZ:Ich:25762","Ichthyology","25762","","","Lepomis sp.","Rivers of South Carolina","Gabriel E. Manigault","1883-01-01","1883-12-31","United States","South Carolina","","1883-1883","field number=GEM:RIVERSOF_SC; group number=509"
"MCZ:Ich:25970","Ichthyology","25970","","","Unidentified","Penang or Singapore","Captain Putnam","1700-01-01","1998-03-01","","","","[no verbatim date data]","field number=CP:PENANG/SINGA; group number=0"
"MCZ:Ich:29356","Ichthyology","29356","","","Gadus luscus Linnaeus, 1758","off Plymouth","Sherman F. Denton","1909-12-28","1909-12-28","United Kingdom","","Atlantic, Northeast","28/12/1909-28/12/1909","field number=SFD:PLYMOUTH UK; group number=319"
"MCZ:Ich:36253","Ichthyology","36253","","Voucher","Lamna nasus (Bonnaterre, 1788)","[coordinate data only]","RV Albatross II, William C. Schroeder","1927-09-21","1927-09-21","","","Gulf of Maine","21/9/1927-21/9/1927","field number=ALBAII1927:0921; group number=21"
"MCZ:Ich:29864","Ichthyology","29864","","","Gadus morhua Linnaeus, 1758","Massachusetts Bay","Sherman F. Denton","1909-12-07","1909-12-07","United States","Massachusetts","Gulf of Maine","7/12/1909-7/12/1909","field number=SFD:MASS_BAY; group number=319"
"MCZ:Ich:42046","Ichthyology","42046","","","Chaunax pictus Lowe, 1846","approximate logitude 69°W [based on depth and longitude this is probably So. New England].","[no agent data]","1962-05-01","1962-05-31","United States","","So. New England","0/5/1962-0/5/1962","field number=Z42046; group number=297"
"MCZ:Ich:42047","Ichthyology","42047","","","Pseudopleuronectes americanus (Walbaum, 1792)","East of Georges Bank","RV Delaware I","1962-09-01","1962-09-30","United States","","Atlantic, Northwest","0/9/1962-0/9/1962","field number=DL1962:09; group number=770"
"MCZ:Ich:34160","Ichthyology","34160","","Syntype","Mugil lebranchus Poey, 1860","off Cuba","Felipe Poey","1861-01-01","1861-12-31","Cuba","","Caribbean Sea","1861-1861","field number=POEY; group number=621; previous number=P.545"
"MCZ:Ich:34161","Ichthyology","34161","","Syntype","Mugil lebranchus Poey, 1860","off Cuba","Felipe Poey","1861-01-01","1861-12-31","Cuba","","Caribbean Sea","1861-1861","field number=POEY; group number=621; previous number=P.640"
"MCZ:Ich:34181","Ichthyology","34181","","","Megalops atlanticus Valenciennes, 1847","Sanibel Island","William J. Clench","1933-04-07","1933-04-07","United States","Florida","Atlantic, Western Central","April 7-1933","field number=WTC:SANIBEL; group number=66"
"MCZ:Ich:39657","Ichthyology","39657","","","Pogonias sp.","Mayapan, Yucatan.  Sub fossil ca. 1200-1450.","Carnegie Institute of Washington Maya Expeditions, Clayton E. Ray","1951-01-01","1955-12-31","Mexico","Yucatan","","1951-1955","field number=C.RAY:MAYAPAN; group number=567; previous number=C-30"
"MCZ:Ich:39665","Ichthyology","39665","","","Mugil sp.","Mayapan, Yucatan.  Sub fossil ca. 1200-1450.","Carnegie Institute of Washington Maya Expeditions, Clayton E. Ray","1951-01-01","1955-12-31","Mexico","Yucatan","","1951-1955","field number=C.RAY:MAYAPAN; group number=621; previous number=C-30"
"MCZ:Ich:39670","Ichthyology","39670","","","Centropomus sp.","Mayapan, Yucatan.  Sub fossil ca. 1200-1450.","Carnegie Institute of Washington Maya Expeditions, Clayton E. Ray","1951-01-01","1955-12-31","Mexico","Yucatan","","1951-1955","field number=C.RAY:MAYAPAN; group number=473; previous number=C-107"
"MCZ:Ich:48794","Ichthyology","48794","","","Cichlasoma festae (Boulenger, 1899)","Arroyo Bambine, trib. to Rio Cristal at Montalvo","Tyson R. Roberts, and party","1971-11-06","1971-11-06","Ecuador","Los Rios","","6/11/1971-6/11/1971","field number=TRR71:1106; group number=601"
"MCZ:Ich:54413","Ichthyology","54413","","Voucher","Cetorhinus maximus (Gunnerus, 1765)","Nahant Bay, half-way between Little Nahant and Swampscott.","G. Nichols, B. Nichols","1979-08-20","1979-08-20","United States","","Atlantic, Northwest","20/8/1979-20/8/1979","field number=KEH1979:0820; group number=21; previous number=OS 001-03"
